-6.90081 4.22385 5.31583 -2.55404
-6.90081 4.22385 5.31583 -2.55404
-6.85663 4.34303 5.29715 -2.56812
-6.92199 4.22948 5.30267 -2.55688
-6.85919 4.2605 5.30161 -2.55875
-6.85745 4.29036 5.29512 -2.55387
-6.868 4.32355 5.27268 -2.56451
-6.88936 4.32206 5.26568 -2.56192
-6.83939 4.22391 5.28534 -2.55137
-6.88343 4.23005 5.2835 -2.5377
-6.85044 4.30966 5.26197 -2.55231
-6.86888 4.24643 5.26056 -2.54777
-6.8358 4.30966 5.25503 -2.55231
-6.84744 4.30471 5.24401 -2.55282
-6.85835 4.25043 5.25279 -2.52966
-6.80376 4.26839 5.24766 -2.53062
-6.71517 4.17868 5.2503 -2.53828
-6.73854 4.23066 5.24155 -2.52914
-6.78848 4.23185 5.23598 -2.52668
-6.83858 4.22392 5.22607 -2.53163
-6.75852 4.23533 5.2287 -2.52008
-6.75624 4.22781 5.21889 -2.53206
-6.74276 4.1918 5.22453 -2.52287
-6.73754 4.2353 5.21445 -2.51296
-6.77303 4.27871 5.19902 -2.51687
-6.71757 4.23508 5.20151 -2.5239
-6.70946 4.16558 5.20438 -2.52335
-6.7252 4.18726 5.19869 -2.51656
-6.66976 4.18904 5.19952 -2.5119
-6.71567 4.21706 5.18972 -2.51225
-6.74022 4.1442 5.19009 -2.50494
-6.74666 4.19286 5.18162 -2.50747
-6.70336 4.13991 5.1866 -2.50309
-6.7175 4.14464 5.17521 -2.50784
-6.7373 4.13926 5.17754 -2.49822
-6.6789 4.19537 5.16707 -2.50816
-6.70185 4.16746 5.1573 -2.50546
-6.64834 4.17213 5.14881 -2.49566
-6.64834 4.17213 5.14881 -2.49566
-6.64834 4.17213 5.14881 -2.49566
-6.68122 4.11009 5.14011 -2.50006
-6.70892 4.19487 5.13324 -2.49614
-6.67207 4.11767 5.13665 -2.49386
-6.65334 4.1533 5.13611 -2.48405
-6.66713 4.1121 5.12394 -2.48805
-6.70043 4.1512 5.1186 -2.47321
-6.66713 4.10567 5.12219 -2.48089
-6.66193 4.1512 5.11207 -2.48149
-6.65616 4.10689 5.1186 -2.47321
-6.65909 4.15946 5.10448 -2.47553
-6.60572 4.15008 5.10279 -2.47739
-6.63011 4.1588 5.091 -2.48052
-6.64711 4.13127 5.095 -2.46797
-6.61813 4.14584 5.08774 -2.47988
-6.62703 4.12263 5.08495 -2.46568
-6.63132 4.1427 5.07405 -2.47604
-6.60174 4.12647 5.07752 -2.46568
-6.60154 4.12814 5.07683 -2.46258
-6.60881 4.15671 5.06268 -2.45653
-6.61664 4.07856 5.06679 -2.45114
-6.61565 4.10589 5.05741 -2.46161
-6.58999 4.09057 5.0567 -2.45838
-6.58816 4.06899 5.05137 -2.45666
-6.60426 4.09158 5.04451 -2.44347
-6.60797 4.09261 5.04277 -2.44798
-6.60351 4.09158 5.03553 -2.44347
-6.56559 4.08001 5.04172 -2.44356
-6.57154 4.05459 5.04225 -2.44061
-6.60393 4.12995 5.01492 -2.45097
-6.58771 4.06414 5.00507 -2.45097
-6.57634 4.05486 5.0134 -2.44705
-6.57966 4.05358 5.02075 -2.43566
-6.54786 4.09823 5.00809 -2.4416
-6.5453 4.08335 5.00514 -2.4301
-6.56821 4.06373 5.00316 -2.42401
-6.52405 4.04146 5.00196 -2.43424
-6.54874 4.01793 4.98444 -2.43848
-6.5389 4.06875 4.98204 -2.4319
-6.53197 4.05518 4.98222 -2.42735
-6.52032 4.0966 4.96523 -2.4295
-6.53229 4.0642 4.96891 -2.4261
-6.56274 4.00609 4.97652 -2.41607
-6.50435 4.02766 4.97627 -2.42294
-6.54087 4.042 4.95573 -2.4158
-6.5399 4.04061 4.95573 -2.4084
-6.52009 4.0233 4.95291 -2.40916
-6.52009 4.0233 4.95291 -2.40916
-6.51375 4.03194 4.9482 -2.40784
-6.47387 4.00748 4.95453 -2.41014
-6.51424 4.02122 4.9391 -2.4059
-6.46467 4.01998 4.9391 -2.4059
-6.48749 4.01681 4.92716 -2.39779
-6.49482 4.00788 4.9132 -2.40431
-6.48683 3.986 4.92094 -2.39268
-6.4815 3.99208 4.92025 -2.39164
-6.50348 3.99469 4.90894 -2.38917
-6.4716 4.00167 4.90859 -2.3923
-6.491 3.97445 4.90566 -2.37809
-6.43857 4.02163 4.88101 -2.40346
-6.43857 4.02163 4.88101 -2.40346
-6.43391 4.00683 4.89607 -2.39012
-6.40677 3.99137 4.89143 -2.39243
-6.40677 3.99137 4.89143 -2.39243
-6.42354 3.96298 4.87001 -2.38383
-6.42354 3.96298 4.87001 -2.38383
-6.42354 3.96298 4.87001 -2.38383
-6.41766 3.98651 4.85175 -2.38487
-6.41766 3.98651 4.85175 -2.38487
-6.42037 3.95677 4.85991 -2.37587
-6.40259 3.97017 4.85354 -2.37042
-6.43719 3.94012 4.84075 -2.36733
-6.42265 3.91322 4.8453 -2.36724
-6.42083 3.93188 4.83935 -2.36145
-6.39045 3.92264 4.84554 -2.36515
-6.39675 3.93188 4.83935 -2.36145
-6.39415 3.94709 4.8191 -2.36713
-6.39843 3.93928 4.80889 -2.36305
-6.39843 3.93928 4.80889 -2.36305
-6.3834 3.93656 4.81258 -2.35241
-6.37814 3.95957 4.7994 -2.353
-6.37081 3.93269 4.80545 -2.34901
-6.38636 3.92418 4.79455 -2.34929
-6.3626 3.93206 4.79883 -2.34731
-6.3566 3.92936 4.79383 -2.34696
-6.36479 3.91958 4.77677 -2.34566
-6.33162 3.90531 4.79562 -2.34959
-6.35992 3.9029 4.78114 -2.34231
-6.32379 3.9028 4.78896 -2.34521
-6.32217 3.88835 4.78043 -2.33822
-6.31752 3.8829 4.7748 -2.34451
-6.31689 3.89209 4.77282 -2.34088
-6.31716 3.90862 4.75692 -2.33753
-6.31315 3.89558 4.75321 -2.32646
-6.31315 3.89558 4.75321 -2.32646
-6.31644 3.85597 4.74833 -2.32612
-6.29754 3.89723 4.73631 -2.32758
-6.28852 3.86884 4.73484 -2.33288
-6.30755 3.88822 4.72726 -2.32296
-6.3173 3.85385 4.7333 -2.31535
-6.27353 3.86787 4.73183 -2.3213
-6.27971 3.87198 4.7187 -2.31462
-6.28495 3.86854 4.71453 -2.31091
-6.27038 3.85358 4.7138 -2.30822
-6.25934 3.84214 4.72083 -2.31796
-6.27708 3.83153 4.7123 -2.30738
-6.24186 3.8493 4.71093 -2.31366
-6.23683 3.84479 4.70627 -2.31516
-6.26459 3.82484 4.69121 -2.29743
-6.2237 3.81486 4.70386 -2.31385
-6.23446 3.84928 4.68443 -2.29509
-6.24158 3.81883 4.67486 -2.30445
-6.25462 3.79968 4.67451 -2.29154
-6.21805 3.79871 4.68192 -2.30156
-6.21331 3.81814 4.67784 -2.30078
-6.22712 3.80252 4.66699 -2.29678
-6.22228 3.78746 4.66342 -2.29576
-6.19 3.787 4.68235 -2.29325
-6.22241 3.78549 4.65476 -2.28476
-6.17189 3.77676 4.66213 -2.29565
-6.17189 3.77676 4.66213 -2.29565
-6.18564 3.78937 4.64871 -2.28469
-6.18735 3.79462 4.63944 -2.27773
-6.16667 3.77851 4.64994 -2.27983
-6.17077 3.77495 4.64084 -2.28286
-6.14476 3.78038 4.64842 -2.28534
-6.12876 3.78379 4.64069 -2.28429
-6.16214 3.74367 4.62969 -2.26816
-6.12717 3.78024 4.62464 -2.28333
-6.14946 3.76607 4.61626 -2.26754
-6.1192 3.76454 4.62277 -2.27897
-6.15053 3.73671 4.61317 -2.25866
-6.116 3.75713 4.61619 -2.27193
-6.10507 3.74062 4.62041 -2.26489
-6.09159 3.73703 4.61961 -2.26593
-6.10391 3.76105 4.5828 -2.26496
-6.12439 3.69834 4.59694 -2.25555
-6.09811 3.74606 4.5879 -2.25769
-6.08993 3.74051 4.58204 -2.25189
-6.10055 3.68648 4.60051 -2.25216
-6.09612 3.7131 4.57931 -2.24918
-6.08294 3.68004 4.59939 -2.25669
-6.07381 3.70982 4.57778 -2.25617
-6.07698 3.69003 4.58316 -2.25349
-6.09735 3.67747 4.55202 -2.24027
-6.06962 3.68629 4.56117 -2.24965
-6.08085 3.67088 4.55973 -2.23458
-6.06326 3.66909 4.55392 -2.24824
-6.06186 3.68193 4.55218 -2.24173
-6.05614 3.66325 4.56137 -2.243
-6.04107 3.66232 4.56372 -2.24042
-6.04529 3.68635 4.53682 -2.23526
-6.0418 3.66037 4.53418 -2.23236
-6.0418 3.66037 4.53418 -2.23236
-6.03193 3.65552 4.52622 -2.23013
-6.03041 3.61448 4.54932 -2.22799
-6.02185 3.65708 4.51787 -2.22186
-5.99926 3.65859 4.52798 -2.22199
-6.00035 3.63937 4.50737 -2.22923
-6.01216 3.63566 4.50658 -2.22209
-5.98901 3.63148 4.51963 -2.2218
-5.98908 3.59843 4.52461 -2.22392
-5.98908 3.59843 4.52461 -2.22392
-5.98312 3.6204 4.50911 -2.21433
-5.97504 3.60264 4.51184 -2.22259
-5.9673 3.63318 4.49803 -2.20982
-5.95863 3.62066 4.51023 -2.2173
-5.95213 3.62608 4.49978 -2.21613
-5.9518 3.62544 4.49341 -2.21404
-5.9533 3.59334 4.47775 -2.20599
-5.9533 3.59334 4.47775 -2.20599
-5.95087 3.56493 4.49049 -2.21051
-5.9533 3.57933 4.47819 -2.1985
-5.94077 3.57457 4.48463 -2.20002
-5.94418 3.57313 4.46979 -2.19355
-5.92148 3.57677 4.4717 -2.20924
-5.93015 3.57772 4.46069 -2.19933
-5.91576 3.54788 4.47226 -2.20373
-5.90434 3.54734 4.47726 -2.20021
-5.90434 3.54734 4.47726 -2.20021
-5.92725 3.5288 4.45001 -2.18495
-5.90468 3.54055 4.45673 -2.19275
-5.86869 3.57022 4.46405 -2.19493
-5.89666 3.52722 4.45715 -2.18983
-5.88031 3.54456 4.45262 -2.18983
-5.86915 3.56056 4.43409 -2.19152
-5.85549 3.56557 4.44813 -2.19665
-5.85347 3.53538 4.4618 -2.19284
-5.8791 3.49059 4.45256 -2.18116
-5.8707 3.52754 4.41551 -2.18022
-5.8559 3.52931 4.43201 -2.18593
-5.86896 3.49888 4.41754 -2.17393
-5.83605 3.52976 4.42788 -2.18058
-5.84349 3.51423 4.42906 -2.18293
-5.83344 3.50469 4.4229 -2.18263
-5.85432 3.47125 4.42212 -2.1648
-5.80422 3.51694 4.41963 -2.18074
-5.81264 3.48956 4.4292 -2.18117
-5.82078 3.50796 4.39436 -2.17122
-5.81874 3.48582 4.40042 -2.16994
-5.80089 3.48651 4.39897 -2.16396
-5.80089 3.48651 4.39897 -2.16396
-5.79263 3.50851 4.38078 -2.16366
-5.81081 3.47001 4.38856 -2.15983
-5.78656 3.49708 4.38415 -2.16196
-5.78656 3.46586 4.39573 -2.16525
-5.78656 3.46586 4.39573 -2.16525
-5.78563 3.44695 4.3855 -2.1536
-5.77033 3.43998 4.40166 -2.16757
-5.76924 3.43478 4.39711 -2.16374
-5.7798 3.42547 4.38124 -2.15461
-5.76924 3.43466 4.37223 -2.15073
-5.76924 3.43466 4.37223 -2.15073
-5.75432 3.42234 4.37889 -2.15508
-5.75432 3.42234 4.37889 -2.15508
-5.74737 3.42234 4.37681 -2.14823
-5.74623 3.417 4.371 -2.14541
-5.74043 3.4284 4.36436 -2.14698
-5.73869 3.39329 4.37125 -2.1468
-5.72456 3.40941 4.36873 -2.14701
-5.73185 3.40979 4.33894 -2.13789
-5.7187 3.41601 4.35229 -2.14117
-5.72193 3.39864 4.35183 -2.14231
-5.71241 3.40697 4.34978 -2.13862
-5.70898 3.3738 4.36849 -2.14431
-5.70898 3.3749 4.34836 -2.13313
-5.69926 3.38376 4.34799 -2.13762
-5.70119 3.36213 4.34474 -2.13744
-5.68597 3.39348 4.33033 -2.13426
-5.6821 3.38791 4.34009 -2.13873
-5.68673 3.36974 4.32454 -2.13302
-5.69074 3.36166 4.32073 -2.12758
-5.68464 3.36208 4.32919 -2.12737
-5.68263 3.33936 4.33771 -2.1292
-5.67667 3.32912 4.31527 -2.12792
-5.66387 3.34623 4.32377 -2.12621
-5.66387 3.34623 4.32377 -2.12621
-5.66069 3.3418 4.3059 -2.11763
-5.65029 3.33612 4.31757 -2.12214
-5.63801 3.34758 4.31531 -2.12683
-5.62777 3.3677 4.30438 -2.12693
-5.64279 3.32112 4.31241 -2.11407
-5.64824 3.31563 4.30078 -2.11564
-5.6376 3.32739 4.29542 -2.11376
-5.62322 3.32761 4.29592 -2.11091
-5.61636 3.31489 4.3018 -2.11386
-5.61636 3.31489 4.3018 -2.11386
-5.61118 3.30449 4.29572 -2.10836
-5.61118 3.30449 4.29572 -2.10836
-5.59006 3.32867 4.2996 -2.11741
-5.58489 3.29584 4.31379 -2.12143
-5.58805 3.31196 4.28219 -2.1081
-5.58155 3.30661 4.27561 -2.10666
-5.5741 3.30167 4.28871 -2.11355
-5.57306 3.29028 4.28231 -2.10098
-5.57306 3.29028 4.28231 -2.10098
-5.5809 3.27248 4.27378 -2.10242
-5.56622 3.26941 4.27052 -2.09453
-5.56622 3.26941 4.27052 -2.09453
-5.55655 3.27567 4.27774 -2.10657
-5.54754 3.26987 4.26531 -2.10332
-5.54662 3.25833 4.27379 -2.10233
-5.55036 3.25297 4.26149 -2.09624
-5.52815 3.2872 4.25543 -2.10294
-5.53952 3.24355 4.26968 -2.09355
-5.52759 3.26703 4.25281 -2.09398
-5.5206 3.27098 4.25062 -2.09143
-5.51586 3.24109 4.27232 -2.10207
-5.52672 3.23078 4.26059 -2.08953
-5.49914 3.25006 4.25783 -2.0912
-5.50858 3.2249 4.25598 -2.09044
-5.49989 3.24399 4.2529 -2.09341
-5.50797 3.22069 4.2266 -2.08399
-5.49061 3.24946 4.24039 -2.08932
-5.49845 3.21376 4.23118 -2.08399
-5.46992 3.23399 4.23607 -2.0902
-5.46992 3.23399 4.23607 -2.0902
-5.45915 3.22723 4.24375 -2.09259
-5.46818 3.21809 4.22347 -2.0755
-5.4617 3.21981 4.23205 -2.07982
-5.45613 3.2015 4.23563 -2.08498
-5.4497 3.22181 4.21225 -2.07296
-5.43247 3.20422 4.227 -2.08361
-5.43958 3.2062 4.2131 -2.07306
-5.43958 3.2062 4.2131 -2.07306
-5.42487 3.20431 4.21995 -2.08182
-5.42487 3.20431 4.21995 -2.08182
-5.42696 3.19825 4.20625 -2.06803
-5.41783 3.20323 4.21496 -2.07626
-5.42528 3.1867 4.20806 -2.07235
-5.4181 3.17739 4.20632 -2.07332
-5.40941 3.17488 4.21774 -2.07191
-5.39728 3.19221 4.1982 -2.07252
-5.4053 3.16878 4.19245 -2.05888
-5.40146 3.16045 4.18912 -2.06605
-5.38653 3.14437 4.21178 -2.06842
-5.38653 3.14437 4.21178 -2.06842
-5.39166 3.14365 4.1973 -2.06451
-5.3859 3.15 4.1904 -2.05845
-5.37713 3.15929 4.18092 -2.06173
-5.36041 3.18323 4.18328 -2.06379
-5.38123 3.12183 4.17961 -2.05646
-5.36135 3.1619 4.17945 -2.05792
-5.36517 3.12527 4.19057 -2.05516
-5.33466 3.16916 4.17307 -2.06054
-5.33466 3.16916 4.17307 -2.06054
-5.34237 3.14327 4.17845 -2.05508
-5.342 3.13921 4.17553 -2.05579
-5.33396 3.09739 4.18272 -2.04889
-5.33396 3.09739 4.18272 -2.04889
-5.32371 3.13741 4.15841 -2.05143
-5.32436 3.09637 4.17422 -2.04558
-5.31578 3.13274 4.15016 -2.04413
-5.32156 3.11341 4.13972 -2.03885
-5.31156 3.11252 4.1574 -2.05171
-5.317 3.0884 4.1588 -2.04421
-5.31725 3.08409 4.15642 -2.04253
-5.31151 3.08382 4.15011 -2.03945
-5.29657 3.10843 4.14908 -2.04597
-5.30132 3.09423 4.14318 -2.03776
-5.28709 3.10092 4.137 -2.0423
-5.29367 3.08621 4.13453 -2.03829
-5.27512 3.05936 4.15304 -2.03903
-5.27512 3.05936 4.15304 -2.03903
-5.27512 3.05936 4.15304 -2.03903
-5.26779 3.07165 4.1462 -2.04033
-5.26814 3.07035 4.13971 -2.03425
-5.25097 3.07772 4.12908 -2.03183
-5.26156 3.04057 4.13664 -2.03491
-5.26913 3.03454 4.10848 -2.01978
-5.24403 3.0734 4.12196 -2.0364
-5.23466 3.07115 4.12894 -2.03379
-5.24012 3.05976 4.10973 -2.02191
-5.23211 3.06456 4.12128 -2.03254
-5.23458 3.05101 4.11859 -2.0277
-5.23458 3.05101 4.11859 -2.0277
-5.23049 3.02194 4.11714 -2.02243
-5.21092 3.04604 4.1057 -2.01777
-5.22186 3.04489 4.10767 -2.02462
-5.20282 3.05232 4.11223 -2.0316
-5.20778 3.0349 4.09959 -2.02028
-5.20778 3.0349 4.09959 -2.02028
-5.19727 3.04531 4.11148 -2.02602
-5.19144 3.05234 4.10095 -2.02334
-5.19434 3.03042 4.10718 -2.02475
-5.1854 3.03559 4.1048 -2.02377
-5.18266 3.0068 4.10723 -2.02103
-5.18097 3.02096 4.0973 -2.01747
-5.17611 3.02146 4.09335 -2.01977
-5.18493 2.99565 4.09678 -2.01409
-5.1668 2.99618 4.10174 -2.01751
-5.16374 3.0173 4.09238 -2.01998
-5.17 3.00651 4.08051 -2.01232
-5.14026 3.02959 4.09091 -2.02247
-5.13826 3.02367 4.09158 -2.01855
-5.14697 3.01897 4.07525 -2.01199
-5.13541 3.00059 4.08564 -2.01754
-5.13439 3.00678 4.07995 -2.01396
-5.13439 3.00678 4.07995 -2.01396
-5.12829 3.00201 4.08304 -2.01386
-5.13116 2.98723 4.06889 -2.00664
-5.12032 2.99998 4.07441 -2.00913
-5.12411 2.97904 4.06756 -2.00579
-5.11004 2.9946 4.06965 -2.00937
-5.11004 2.9946 4.06965 -2.00937
-5.09963 2.99683 4.06791 -2.00895
-5.09963 2.99683 4.06791 -2.00895
-5.1043 2.98367 4.06378 -2.00585
-5.10135 2.95859 4.06496 -1.99808
-5.09631 2.96991 4.06592 -2.00228
-5.08543 2.9835 4.05892 -2.00354
-5.08899 2.97781 4.04467 -1.99929
-5.0868 2.96845 4.04168 -1.99452
-5.08007 2.96437 4.05603 -1.99762
-5.06602 2.96733 4.04773 -2.00203
-5.06602 2.96733 4.04773 -2.00203
-5.07208 2.96002 4.0448 -1.9971
-5.06775 2.94158 4.05207 -1.99701
-5.06361 2.95651 4.04785 -1.99597
-5.05537 2.96289 4.03991 -1.99708
-5.05488 2.93472 4.04179 -1.99397
-5.05511 2.94782 4.03615 -1.99235
-5.05511 2.94782 4.03615 -1.99235
-5.05149 2.94478 4.03383 -1.99155
-5.03557 2.96164 4.03709 -1.99631
-5.03953 2.93711 4.03055 -1.99054
-5.03953 2.93711 4.03055 -1.99054
-5.03953 2.93711 4.03055 -1.99054
-5.01781 2.94291 4.03513 -1.99246
-5.01781 2.94291 4.03513 -1.99246
-5.0277 2.94047 4.01967 -1.98451
-5.02638 2.92695 4.01744 -1.98439
-5.00325 2.93826 4.0274 -1.98906
-4.99377 2.93349 4.02235 -1.98616
-4.99377 2.93349 4.02235 -1.98616
-4.99377 2.93349 4.02235 -1.98616
-4.99377 2.93349 4.02235 -1.98616
-4.98903 2.91814 4.02274 -1.98647
-4.99331 2.91808 4.01008 -1.97949
-4.99331 2.91808 4.01008 -1.97949
-4.99654 2.92185 4.0104 -1.98189
-4.99654 2.92185 4.0104 -1.98189
-4.98758 2.91859 4.01023 -1.9806
-4.99137 2.90086 3.99865 -1.97421
-4.9773 2.91707 4.01012 -1.98251
-4.9773 2.91707 4.01012 -1.98251
-4.978 2.91159 4.00492 -1.97989
-4.97659 2.91003 4.00214 -1.97897
-4.97872 2.90278 3.99724 -1.9758
-4.97872 2.90278 3.99724 -1.9758
-4.96617 2.91361 3.99466 -1.97636
-4.9702 2.88939 3.9976 -1.97425
-4.9702 2.88939 3.9976 -1.97425
-4.95766 2.90042 3.99699 -1.97662
-4.95766 2.90042 3.99699 -1.97662
-4.95766 2.90042 3.99699 -1.97662
-4.95584 2.89678 3.98363 -1.9717
-4.94931 2.89852 3.98649 -1.97316
-4.94931 2.89852 3.98649 -1.97316
-4.94931 2.89852 3.98649 -1.97316
-4.94339 2.9013 3.98817 -1.97353
-4.94517 2.88126 3.99136 -1.97078
-4.94517 2.88126 3.99136 -1.97078
-4.93586 2.89092 3.98957 -1.97401
-4.94256 2.89059 3.9861 -1.972
-4.94208 2.87553 3.98469 -1.96937
-4.93302 2.88629 3.9855 -1.97014
-4.93641 2.87056 3.98351 -1.96799
-4.93641 2.87056 3.98351 -1.96799
-4.93574 2.86945 3.97894 -1.96628
-4.93574 2.86945 3.97894 -1.96628
-4.93574 2.86945 3.97894 -1.96628
-4.92228 2.8725 3.98165 -1.96697
-4.92737 2.87629 3.97478 -1.96662
-4.92433 2.87562 3.97789 -1.96661
-4.92063 2.86266 3.97574 -1.96503
-4.92063 2.86266 3.97574 -1.96503
-4.92063 2.86266 3.97574 -1.96503
-4.92063 2.86266 3.97574 -1.96503
-4.92063 2.86266 3.97574 -1.96503
-4.92063 2.86266 3.97574 -1.96503
-4.91708 2.85912 3.97107 -1.9622
-4.91708 2.85912 3.97107 -1.9622
-4.91025 2.86587 3.96835 -1.96285
-4.91025 2.86587 3.96835 -1.96285
-4.91025 2.86587 3.96835 -1.96285
-4.91025 2.86587 3.96835 -1.96285
-4.91025 2.86587 3.96835 -1.96285
-4.91025 2.86587 3.96835 -1.96285
-4.91025 2.86587 3.96835 -1.96285
-4.9116 2.8648 3.97161 -1.96408
-4.9116 2.8648 3.97161 -1.96408
-4.9116 2.8648 3.97161 -1.96408
-4.9116 2.8648 3.97161 -1.96408
-4.9116 2.8648 3.97161 -1.96408
-4.90968 2.8627 3.96895 -1.96266
-4.90968 2.8627 3.96895 -1.96266
-4.90968 2.8627 3.96895 -1.96266
-4.90968 2.8627 3.96895 -1.96266
-4.90968 2.8627 3.96895 -1.96266
-4.90815 2.86365 3.96883 -1.96304
-4.90815 2.86365 3.96883 -1.96304
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90574 2.86377 3.96841 -1.96291
-4.90643 2.86319 3.96843 -1.96287
-4.90643 2.86319 3.96843 -1.96287
-4.90643 2.86319 3.96843 -1.96287
-4.90643 2.86319 3.96843 -1.96287
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90553 2.86332 3.96827 -1.96276
-4.90597 2.86321 3.96821 -1.96274
-4.90597 2.86321 3.96821 -1.96274
-4.90597 2.86321 3.96821 -1.96274
-4.90597 2.86321 3.96821 -1.96274
-4.90597 2.86321 3.96821 -1.96274
-4.90597 2.86321 3.96821 -1.96274
-4.90597 2.86321 3.96821 -1.96274
-4.90597 2.86321 3.96821 -1.96274
-4.90597 2.86321 3.96821 -1.96274
-4.90597 2.86321 3.96821 -1.96274
-4.90597 2.86321 3.96821 -1.96274
-4.90559 2.86328 3.96808 -1.96273
